"FID","SUBTYPE","JURISDICTI","OWNER","LOCAL_ID","FACILITYID","Lat","Long","Subbasin","Shape_Le_2","Shape_Area"
"34784.0","1.0"," ","OCWRC","12637","42015","42.9220384678","-85.862456175","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"34785.0","1.0"," ","OCWRC","12638","42017","42.9220231217","-85.8622000811","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"34786.0","1.0"," ","OCWRC","12639","42019","42.9219442423","-85.8626944313","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"34787.0","1.0"," ","OCWRC","12640","42021","42.9219323044","-85.8619188514","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"34788.0","1.0"," ","OCWRC","12641","42023","42.921931563","-85.8612795272","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"34789.0","1.0"," ","OCWRC","12642","42025","42.921931407","-85.8604901611","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"34790.0","1.0"," ","OCWRC","12643","42027","42.9223297842","-85.8623413949","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"34791.0","1.0"," ","OCWRC","12644","42029","42.9229273273","-85.8623455904","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"34792.0","1.0"," ","OCWRC","12645","42031","42.9228837314","-85.8621589019","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"34793.0","1.0"," ","OCWRC","12646","42033","42.9234251157","-85.8622334871","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"34794.0","1.0"," ","OCWRC","12647","42035","42.9234355211","-85.8623339602","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"34795.0","1.0"," ","OCWRC","12649","42039","42.9240867123","-85.8615684929","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"34796.0","1.0"," ","OCWRC","12650","42041","42.9241516943","-85.8616195925","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"34797.0","1.0"," ","OCWRC","12651","42043","42.9244584338","-85.8608935711","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"34798.0","1.0"," ","OCWRC","12652","42045","42.9243923713","-85.8608418261","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"34799.0","1.0"," ","OCWRC","12653","42047","42.9224069291","-85.8599381677","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"34800.0","1.0"," ","OCWRC","12654","42049","42.92252206","-85.8598666727","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"34801.0","1.0"," ","OCWRC","12655","42051","42.9225458531","-85.8599698623","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"34802.0","1.0"," ","OCWRC","12660","42061","42.9234955613","-85.8600893921","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"34803.0","1.0"," ","OCWRC","12661","42063","42.9235295804","-85.8599869712","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"34804.0","1.0"," ","OCWRC","12662","42065","42.9236546552","-85.8600630537","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"34805.0","1.0"," ","OCWRC","12663","42067","42.9269215619","-85.8482848381","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"34806.0","1.0"," ","OCWRC","12664","42069","42.9268383648","-85.8482880918","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"34807.0","1.0"," ","OCWRC","12665","42071","42.9268997222","-85.8480999672","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"34808.0","1.0"," ","OCWRC","12666","42073","42.9259328505","-85.8494442053","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"34809.0","1.0"," ","OCWRC","12667","42075","42.9258534481","-85.8494382017","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"34810.0","1.0"," ","OCWRC","12668","42077","42.9258766816","-85.8481474717","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"34811.0","1.0"," ","OCWRC","12669","42079","42.9259301349","-85.8482601128","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"34812.0","1.0"," ","OCWRC","12671","37531","42.9282697811","-85.8490346029","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"34813.0","1.0"," ","OCWRC","12672","37533","42.9282100487","-85.8491024627","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"34814.0","1.0"," ","OCWRC","12673","37535","42.9281230661","-85.8488232141","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"34815.0","1.0"," ","OCWRC","12674","37537","42.9280763224","-85.8489093826","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"34816.0","1.0"," ","OCWRC","12676","37541","42.9285254899","-85.8482839227","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"34817.0","1.0"," ","OCWRC","12677","37543","42.9284685619","-85.8481349776","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"34818.0","1.0"," ","OCWRC","12683","37555","42.9203020533","-85.805846631","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"34819.0","1.0"," ","OCWRC","12684","37557","42.9217709228","-85.8069890823","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"34820.0","1.0"," ","OCWRC","12685","37559","42.9216360436","-85.8069429034","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"34821.0","1.0"," ","OCWRC","12686","37561","42.9216428337","-85.8070590778","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"34822.0","1.0"," ","OCWRC","12687","37563","42.9208394288","-85.8071763586","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"34823.0","1.0"," ","OCWRC","12688","37565","42.9208482892","-85.8070698472","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"34824.0","1.0"," ","OCWRC","12693","42091","42.9192867563","-85.807189729","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"34825.0","1.0"," ","OCWRC","12694","42093","42.9193201505","-85.8070973145","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"34826.0","1.0"," ","OCWRC","12698","42101","42.9202120683","-85.8059570982","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"34827.0","1.0"," ","OCWRC","12699","42103","42.9071612911","-85.8588102281","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"34828.0","1.0"," ","OCWRC","12700","42105","42.9071262397","-85.8586711407","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"34829.0","1.0"," ","OCWRC","12701","42107","42.9067423222","-85.8588502729","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"34830.0","1.0"," ","OCWRC","12702","42109","42.9066755657","-85.8587741208","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"34831.0","1.0"," ","OCWRC","12703","42111","42.9060534757","-85.8594792809","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"34832.0","1.0"," ","OCWRC","12704","42113","42.9059282291","-85.8593859242","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"34833.0","1.0"," ","OCWRC","12706","42117","42.9053052975","-85.860022415","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"34834.0","1.0"," ","OCWRC","12707","42119","42.9052704817","-85.8599246124","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"34835.0","1.0"," ","OCWRC","12708","42121","42.9048434493","-85.8600194766","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"34836.0","1.0"," ","OCWRC","12709","42123","42.9047473799","-85.8599153365","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"34837.0","1.0"," ","OCWRC","12710","42125","42.9054417183","-85.8584762574","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"34838.0","1.0"," ","OCWRC","12711","42127","42.9054929612","-85.8586394021","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"34839.0","1.0"," ","OCWRC","12712","42129","42.9049037601","-85.858435573","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"34840.0","1.0"," ","OCWRC","12713","42131","42.904821905","-85.8583263216","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"34841.0","1.0"," ","OCWRC","12714","42133","42.9066442374","-85.860923759","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"34842.0","1.0"," ","OCWRC","12715","42135","42.9066440908","-85.8608163946","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"34843.0","1.0"," ","OCWRC","12716","42137","42.9057818866","-85.8614814234","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"34844.0","1.0"," ","OCWRC","12717","42139","42.905852853","-85.8612881969","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"34845.0","1.0"," ","OCWRC","12719","42143","42.9050122535","-85.8615159453","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"34846.0","1.0"," ","OCWRC","12720","42145","42.9051294565","-85.861620046","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"34847.0","1.0"," ","OCWRC","12724","42153","42.903513987","-85.8815319309","Bass River","278809.65429","1395319365.36"
"34848.0","1.0"," ","OCWRC","12725","42155","42.9034917738","-85.8813300815","Bass River","278809.65429","1395319365.36"
"34849.0","1.0"," ","OCWRC","12726","42157","42.9034134578","-85.8814092214","Bass River","278809.65429","1395319365.36"
"34850.0","1.0"," ","OCWRC","12728","42161","42.903428522","-85.8802246657","Rush Creek","246508.996963","1657754132.08"
"34851.0","1.0"," ","OCWRC","12729","42163","42.9033816445","-85.8800742541","Rush Creek","246508.996963","1657754132.08"
"34852.0","1.0"," ","OCWRC","12730","42165","42.9033183525","-85.8801928178","Rush Creek","246508.996963","1657754132.08"
"34853.0","1.0"," ","OCWRC","12731","42167","42.9049886371","-85.8799417418","Bass River","278809.65429","1395319365.36"
"34854.0","1.0"," ","OCWRC","12732","42169","42.9049396514","-85.8798604306","Bass River","278809.65429","1395319365.36"
"34855.0","1.0"," ","OCWRC","12733","42171","42.9052655545","-85.8812501346","Bass River","278809.65429","1395319365.36"
"34856.0","1.0"," ","OCWRC","12734","42173","42.9052274428","-85.8811565067","Bass River","278809.65429","1395319365.36"
"34857.0","1.0"," ","OCWRC","12736","42177","42.9059689621","-85.880484068","Bass River","278809.65429","1395319365.36"
"34858.0","1.0"," ","OCWRC","12737","42179","42.9058990902","-85.8805897793","Bass River","278809.65429","1395319365.36"
"34859.0","1.0"," ","OCWRC","12738","42181","42.905855729","-85.8804444908","Bass River","278809.65429","1395319365.36"
"34860.0","1.0"," ","OCWRC","12741","42187","42.9062170633","-85.8796473645","Bass River","278809.65429","1395319365.36"
"34861.0","1.0"," ","OCWRC","12742","42189","42.9062435262","-85.8794677735","Bass River","278809.65429","1395319365.36"
"34862.0","1.0"," ","OCWRC","12743","42191","42.9061358495","-85.8795783488","Bass River","278809.65429","1395319365.36"
"34863.0","1.0"," ","OCWRC","12764","42233","42.9041344777","-85.867976622","Rush Creek","246508.996963","1657754132.08"
"34864.0","1.0"," ","OCWRC","12765","42235","42.9055590439","-85.8680820624","Bass River","278809.65429","1395319365.36"
"34865.0","1.0"," ","OCWRC","12767","42239","42.9060560871","-85.8680975675","Bass River","278809.65429","1395319365.36"
"34866.0","1.0"," ","OCWRC","12768","42241","42.906146514","-85.8682035032","Bass River","278809.65429","1395319365.36"
"34867.0","1.0"," ","OCWRC","12769","42243","42.9033788826","-85.870890722","Rush Creek","246508.996963","1657754132.08"
"34868.0","1.0"," ","OCWRC","12770","42245","42.9033028208","-85.8708560546","Rush Creek","246508.996963","1657754132.08"
"34869.0","1.0"," ","OCWRC","12772","42249","42.9031650655","-85.8715418714","Rush Creek","246508.996963","1657754132.08"
"34870.0","1.0"," ","OCWRC","12773","42251","42.9031642115","-85.8694836986","Rush Creek","246508.996963","1657754132.08"
"34871.0","1.0"," ","OCWRC","12776","42257","42.9033048151","-85.8681165745","Rush Creek","246508.996963","1657754132.08"
"34872.0","1.0"," ","OCWRC","12777","42259","42.9032786705","-85.8680096013","Rush Creek","246508.996963","1657754132.08"
"34873.0","1.0"," ","OCWRC","12788","42281","42.9105634029","-85.8855401324","Bass River","278809.65429","1395319365.36"
"34874.0","1.0"," ","OCWRC","12789","42283","42.9106336493","-85.8856898126","Bass River","278809.65429","1395319365.36"
"34875.0","1.0"," ","OCWRC","12790","42285","42.910522651","-85.88567313","Bass River","278809.65429","1395319365.36"
"34876.0","1.0"," ","OCWRC","12791","42287","42.9112646562","-85.8855698924","Bass River","278809.65429","1395319365.36"
"34877.0","1.0"," ","OCWRC","12792","42289","42.9112394921","-85.8856654101","Bass River","278809.65429","1395319365.36"
"34878.0","1.0"," ","OCWRC","12793","42291","42.9121672631","-85.8856740417","Bass River","278809.65429","1395319365.36"
"34879.0","1.0"," ","OCWRC","12794","42293","42.9120665748","-85.8857308216","Bass River","278809.65429","1395319365.36"
"34880.0","1.0"," ","OCWRC","12795","42295","42.9120595837","-85.88557918","Bass River","278809.65429","1395319365.36"
"34881.0","1.0"," ","OCWRC","12796","42297","42.9106244065","-85.8861897429","Bass River","278809.65429","1395319365.36"
"34882.0","1.0"," ","OCWRC","12797","42299","42.9105476739","-85.8862073114","Bass River","278809.65429","1395319365.36"
"34883.0","1.0"," ","OCWRC","12798","42301","42.9097407313","-85.8856220566","Bass River","278809.65429","1395319365.36"
"34884.0","1.0"," ","OCWRC","12799","42303","42.9097103851","-85.8855075185","Bass River","278809.65429","1395319365.36"
"34885.0","1.0"," ","OCWRC","12801","42307","42.8934646311","-85.8722534688","Rush Creek","246508.996963","1657754132.08"
"34886.0","1.0"," ","OCWRC","12802","42309","42.8933715705","-85.8722555307","Rush Creek","246508.996963","1657754132.08"
"34887.0","1.0"," ","OCWRC","12803","42311","42.8937138016","-85.8721258353","Rush Creek","246508.996963","1657754132.08"
"34888.0","1.0"," ","OCWRC","12804","42313","42.8925013764","-85.8739256129","Rush Creek","246508.996963","1657754132.08"
"34889.0","1.0"," ","OCWRC","12805","42315","42.8924239713","-85.8739278281","Rush Creek","246508.996963","1657754132.08"
"34890.0","1.0"," ","OCWRC","12806","42317","42.8925121147","-85.8733006249","Rush Creek","246508.996963","1657754132.08"
"34891.0","1.0"," ","OCWRC","12807","42319","42.8924392674","-85.8732619515","Rush Creek","246508.996963","1657754132.08"
"34892.0","1.0"," ","OCWRC","12808","42321","42.8921778593","-85.8678533894","Rush Creek","246508.996963","1657754132.08"
"34893.0","1.0"," ","OCWRC","12809","42323","42.8921703137","-85.8677563481","Rush Creek","246508.996963","1657754132.08"
"34894.0","1.0"," ","OCWRC","12810","42325","42.895434725","-85.8794001051","Rush Creek","246508.996963","1657754132.08"
"34895.0","1.0"," ","OCWRC","12812","42329","42.8976197287","-85.8770822195","Rush Creek","246508.996963","1657754132.08"
"34896.0","1.0"," ","OCWRC","12813","42331","42.8975114521","-85.8771206197","Rush Creek","246508.996963","1657754132.08"
"34897.0","1.0"," ","OCWRC","12814","42333","42.8972409874","-85.8776895916","Rush Creek","246508.996963","1657754132.08"
"34898.0","1.0"," ","OCWRC","12815","42335","42.8971982584","-85.877606463","Rush Creek","246508.996963","1657754132.08"
"34899.0","1.0"," ","OCWRC","12816","42337","42.8961268703","-85.8787838541","Rush Creek","246508.996963","1657754132.08"
"34900.0","1.0"," ","OCWRC","12817","42339","42.8960510492","-85.878732032","Rush Creek","246508.996963","1657754132.08"
"34901.0","1.0"," ","OCWRC","12819","42343","42.896862634","-85.8782467393","Rush Creek","246508.996963","1657754132.08"
"34902.0","1.0"," ","OCWRC","12820","42345","42.8968007325","-85.8783052003","Rush Creek","246508.996963","1657754132.08"
